adjusted_date,neutral,positive,negative
2015-03-27,0.3684210526315789,0.3684210526315789,0.2631578947368421
2015-03-30,0.4,0.44,0.16
2015-03-31,0.07692307692307693,0.8461538461538461,0.07692307692307693
2015-04-01,0.625,0.3125,0.0625
2015-04-02,0.375,0.5,0.125
2015-04-03,0.42105263157894735,0.5789473684210527,0.0
2015-04-06,0.3181818181818182,0.5909090909090909,0.09090909090909091
2015-04-07,0.2222222222222222,0.7222222222222222,0.05555555555555555
2015-04-08,0.29411764705882354,0.5882352941176471,0.11764705882352941
2015-04-09,0.4444444444444444,0.4444444444444444,0.1111111111111111
2015-04-10,0.2916666666666667,0.5416666666666666,0.16666666666666666
2015-04-13,0.25925925925925924,0.6296296296296297,0.1111111111111111
2015-04-14,0.3125,0.6875,0.0
2015-04-15,0.5294117647058824,0.47058823529411764,0.0
2015-04-16,0.16666666666666666,0.5833333333333334,0.25
2015-04-17,0.125,0.6875,0.1875
2015-04-20,0.25806451612903225,0.6129032258064516,0.12903225806451613
2015-04-21,0.26666666666666666,0.6,0.13333333333333333
2015-04-22,0.26666666666666666,0.4666666666666667,0.26666666666666666
2015-04-23,0.4090909090909091,0.5,0.09090909090909091
2015-04-24,0.29411764705882354,0.6470588235294118,0.058823529411764705
2015-04-27,0.3333333333333333,0.5,0.16666666666666666
2015-04-28,0.2857142857142857,0.5238095238095238,0.19047619047619047
2015-04-29,0.28,0.6,0.12
2015-04-30,0.23529411764705882,0.5294117647058824,0.23529411764705882
2015-05-04,0.36666666666666664,0.43333333333333335,0.2
2015-05-06,0.4,0.32,0.28
2015-05-07,0.2631578947368421,0.42105263157894735,0.3157894736842105
2015-05-08,0.29411764705882354,0.47058823529411764,0.23529411764705882
2015-05-11,0.35294117647058826,0.5,0.14705882352941177
2015-05-12,0.17647058823529413,0.7058823529411765,0.11764705882352941
2015-05-13,0.3181818181818182,0.5454545454545454,0.13636363636363635
2015-05-14,0.35714285714285715,0.42857142857142855,0.21428571428571427
2015-05-15,0.3125,0.4375,0.25
2015-05-18,0.3333333333333333,0.5333333333333333,0.13333333333333333
2015-05-19,0.09523809523809523,0.7619047619047619,0.14285714285714285
2015-05-20,0.3076923076923077,0.5384615384615384,0.15384615384615385
2015-05-21,0.07142857142857142,0.8571428571428571,0.07142857142857142
2015-05-22,0.45,0.35,0.2
2015-05-26,0.28,0.56,0.16
2015-05-27,0.3181818181818182,0.5,0.18181818181818182
2015-05-28,0.18181818181818182,0.5454545454545454,0.2727272727272727
2015-05-29,0.10526315789473684,0.6842105263157895,0.21052631578947367
2015-06-01,0.46153846153846156,0.46153846153846156,0.07692307692307693
2015-06-02,0.2777777777777778,0.2777777777777778,0.4444444444444444
2015-06-03,0.25,0.4166666666666667,0.3333333333333333
2015-06-04,0.3125,0.5625,0.125
2015-06-05,0.35714285714285715,0.14285714285714285,0.5
2015-06-08,0.25,0.375,0.375
2015-06-09,0.21428571428571427,0.35714285714285715,0.42857142857142855
2015-06-10,0.3333333333333333,0.4444444444444444,0.2222222222222222
2015-06-11,0.2,0.6,0.2
2015-06-12,0.4,0.4,0.2
2015-06-15,0.47058823529411764,0.29411764705882354,0.23529411764705882
2015-06-16,0.42857142857142855,0.42857142857142855,0.14285714285714285
2015-06-17,0.0,0.6153846153846154,0.38461538461538464
2015-06-18,0.15,0.7,0.15
2015-06-19,0.46153846153846156,0.3076923076923077,0.23076923076923078
2015-06-22,0.23076923076923078,0.46153846153846156,0.3076923076923077
2015-06-23,0.2916666666666667,0.4583333333333333,0.25
2015-06-24,0.1,0.75,0.15
2015-06-25,0.1111111111111111,0.7222222222222222,0.16666666666666666
2015-06-26,0.23076923076923078,0.6923076923076923,0.07692307692307693
2015-06-29,0.1111111111111111,0.7777777777777778,0.1111111111111111
2015-06-30,0.14814814814814814,0.6666666666666666,0.18518518518518517
2015-07-01,0.2727272727272727,0.45454545454545453,0.2727272727272727
2015-07-02,0.18181818181818182,0.8181818181818182,0.0
2015-07-03,0.38095238095238093,0.38095238095238093,0.23809523809523808
2015-07-06,0.4375,0.25,0.3125
2015-07-07,0.2608695652173913,0.2608695652173913,0.4782608695652174
2015-07-08,0.09090909090909091,0.45454545454545453,0.45454545454545453
2015-07-09,0.6,0.2,0.2
2015-07-10,0.07692307692307693,0.38461538461538464,0.5384615384615384
2015-07-13,0.0625,0.4375,0.5
2015-07-14,0.4666666666666667,0.3333333333333333,0.2
2015-07-15,0.2727272727272727,0.5454545454545454,0.18181818181818182
2015-07-16,0.4444444444444444,0.3333333333333333,0.2222222222222222
2015-07-17,0.3333333333333333,0.5333333333333333,0.13333333333333333
2015-07-20,0.5,0.36363636363636365,0.13636363636363635
2015-07-21,0.4444444444444444,0.3888888888888889,0.16666666666666666
2015-07-22,0.1,0.7,0.2
2015-07-23,0.21428571428571427,0.5,0.2857142857142857
2015-07-24,0.25,0.625,0.125
2015-07-27,0.35714285714285715,0.2857142857142857,0.35714285714285715
2015-07-28,0.2,0.4,0.4
2015-07-29,0.42105263157894735,0.47368421052631576,0.10526315789473684
2015-07-30,0.15789473684210525,0.47368421052631576,0.3684210526315789
2015-07-31,0.5833333333333334,0.16666666666666666,0.25
2015-08-03,0.15,0.35,0.5
2015-08-04,0.4444444444444444,0.3333333333333333,0.2222222222222222
2015-08-05,0.2,0.4,0.4
2015-08-06,0.2,0.4,0.4
2015-08-07,0.15384615384615385,0.46153846153846156,0.38461538461538464
2015-08-10,0.4166666666666667,0.16666666666666666,0.4166666666666667
2015-08-11,0.18181818181818182,0.6363636363636364,0.18181818181818182
2015-08-12,0.21428571428571427,0.5714285714285714,0.21428571428571427
2015-08-13,0.4,0.4,0.2
2015-08-17,0.6511627906976745,0.20930232558139536,0.13953488372093023
2015-08-18,0.45454545454545453,0.2727272727272727,0.2727272727272727
2015-08-19,0.23076923076923078,0.3076923076923077,0.46153846153846156
2015-08-20,0.391304347826087,0.21739130434782608,0.391304347826087
2015-08-21,0.6538461538461539,0.15384615384615385,0.19230769230769232
2015-08-24,0.1724137931034483,0.3103448275862069,0.5172413793103449
2015-08-25,0.2777777777777778,0.3333333333333333,0.3888888888888889
2015-08-26,0.16666666666666666,0.5833333333333334,0.25
2015-08-27,0.38461538461538464,0.5384615384615384,0.07692307692307693
2015-08-28,0.6,0.1,0.3
2015-08-31,0.3333333333333333,0.2777777777777778,0.3888888888888889
2015-09-01,0.26666666666666666,0.6,0.13333333333333333
2015-09-02,0.21428571428571427,0.5714285714285714,0.21428571428571427
2015-09-03,0.5862068965517241,0.27586206896551724,0.13793103448275862
2015-09-04,0.4074074074074074,0.4074074074074074,0.18518518518518517
2015-09-07,0.2857142857142857,0.38095238095238093,0.3333333333333333
2015-09-08,0.375,0.3125,0.3125
2015-09-09,0.16666666666666666,0.5,0.3333333333333333
2015-09-10,0.18181818181818182,0.5454545454545454,0.2727272727272727
2015-09-11,0.3,0.5,0.2
2015-09-14,0.55,0.25,0.2
2015-09-15,0.5,0.2,0.3
2015-09-16,0.29411764705882354,0.47058823529411764,0.23529411764705882
2015-09-17,0.36363636363636365,0.5454545454545454,0.09090909090909091
2015-09-18,0.48484848484848486,0.48484848484848486,0.030303030303030304
2015-09-21,0.38095238095238093,0.42857142857142855,0.19047619047619047
2015-09-22,0.3333333333333333,0.3888888888888889,0.2777777777777778
2015-09-23,0.4375,0.375,0.1875
2015-09-24,0.23529411764705882,0.5294117647058824,0.23529411764705882
2015-09-25,0.42105263157894735,0.3684210526315789,0.21052631578947367
2015-09-30,0.3870967741935484,0.45161290322580644,0.16129032258064516
2015-10-01,0.5,0.2,0.3
2015-10-02,0.3333333333333333,0.4666666666666667,0.2
2015-10-05,0.4375,0.375,0.1875
2015-10-06,0.18181818181818182,0.7272727272727273,0.09090909090909091
2015-10-07,0.15151515151515152,0.7878787878787878,0.06060606060606061
2015-10-08,0.1935483870967742,0.5483870967741935,0.25806451612903225
2015-10-12,0.12121212121212122,0.696969696969697,0.18181818181818182
2015-10-13,0.16,0.8,0.04
2015-10-14,0.1111111111111111,0.6666666666666666,0.2222222222222222
2015-10-15,0.5263157894736842,0.3157894736842105,0.15789473684210525
2015-10-16,0.5,0.4375,0.0625
2015-10-19,0.5714285714285714,0.10714285714285714,0.32142857142857145
2015-10-20,0.2857142857142857,0.2857142857142857,0.42857142857142855
2015-10-21,0.25,0.65,0.1
2015-10-22,0.35714285714285715,0.42857142857142855,0.21428571428571427
2015-10-23,0.35294117647058826,0.47058823529411764,0.17647058823529413
2015-10-26,0.2608695652173913,0.6521739130434783,0.08695652173913043
2015-10-27,0.26666666666666666,0.6,0.13333333333333333
2015-10-28,0.35714285714285715,0.42857142857142855,0.21428571428571427
2015-10-29,0.16666666666666666,0.625,0.20833333333333334
2015-10-30,0.42857142857142855,0.42857142857142855,0.14285714285714285
2015-11-02,0.32142857142857145,0.5357142857142857,0.14285714285714285
2015-11-03,0.06666666666666667,0.6666666666666666,0.26666666666666666
2015-11-04,0.25,0.4166666666666667,0.3333333333333333
2015-11-05,0.2,0.6,0.2
2015-11-06,0.3333333333333333,0.26666666666666666,0.4
2015-11-09,0.17647058823529413,0.5882352941176471,0.23529411764705882
2015-11-10,0.18181818181818182,0.45454545454545453,0.36363636363636365
2015-11-11,0.16666666666666666,0.5833333333333334,0.25
2015-11-12,0.4,0.3333333333333333,0.26666666666666666
2015-11-13,0.3157894736842105,0.42105263157894735,0.2631578947368421
2015-11-16,0.3333333333333333,0.3888888888888889,0.2777777777777778
2015-11-17,0.5263157894736842,0.2631578947368421,0.21052631578947367
2015-11-18,0.23529411764705882,0.47058823529411764,0.29411764705882354
2015-11-19,0.2222222222222222,0.5555555555555556,0.2222222222222222
2015-11-20,0.3333333333333333,0.5238095238095238,0.14285714285714285
2015-11-23,0.2727272727272727,0.7272727272727273,0.0
2015-11-24,0.2857142857142857,0.6666666666666666,0.047619047619047616
2015-11-25,0.5,0.375,0.125
2015-11-26,0.42857142857142855,0.5,0.07142857142857142
2015-11-27,0.14285714285714285,0.5714285714285714,0.2857142857142857
2015-11-30,0.20833333333333334,0.4166666666666667,0.375
2015-12-01,0.5652173913043478,0.30434782608695654,0.13043478260869565
2015-12-02,0.2,0.6,0.2
2015-12-03,0.5555555555555556,0.1111111111111111,0.3333333333333333
2015-12-04,0.2,0.3333333333333333,0.4666666666666667
2015-12-07,0.16666666666666666,0.6333333333333333,0.2
2015-12-08,0.07407407407407407,0.6296296296296297,0.2962962962962963
2015-12-09,0.25,0.5833333333333334,0.16666666666666666
2015-12-10,0.5,0.2222222222222222,0.2777777777777778
2015-12-11,0.5,0.07142857142857142,0.42857142857142855
2015-12-14,0.28,0.28,0.44
2015-12-15,0.4,0.3333333333333333,0.26666666666666666
2015-12-16,0.42857142857142855,0.42857142857142855,0.14285714285714285
2015-12-17,0.4375,0.5625,0.0
2015-12-18,0.375,0.375,0.25
2015-12-21,0.15384615384615385,0.5384615384615384,0.3076923076923077
2015-12-22,0.21428571428571427,0.5,0.2857142857142857
2015-12-23,0.16666666666666666,0.8333333333333334,0.0
2015-12-24,0.42857142857142855,0.5714285714285714,0.0
2015-12-28,0.34375,0.34375,0.3125
2015-12-29,0.5,0.16666666666666666,0.3333333333333333
2015-12-30,0.2777777777777778,0.5555555555555556,0.16666666666666666
2016-01-04,0.35135135135135137,0.32432432432432434,0.32432432432432434
2016-01-05,0.45454545454545453,0.22727272727272727,0.3181818181818182
2016-01-06,0.2608695652173913,0.391304347826087,0.34782608695652173
2016-01-07,0.4117647058823529,0.17647058823529413,0.4117647058823529
2016-01-08,0.2,0.48,0.32
2016-01-11,0.16666666666666666,0.25,0.5833333333333334
2016-01-12,0.2413793103448276,0.5862068965517241,0.1724137931034483
2016-01-13,0.34782608695652173,0.4782608695652174,0.17391304347826086
2016-01-14,0.25,0.5,0.25
2016-01-15,0.3,0.5,0.2
2016-01-18,0.3333333333333333,0.375,0.2916666666666667
2016-01-19,0.43478260869565216,0.34782608695652173,0.21739130434782608
2016-01-20,0.17647058823529413,0.5882352941176471,0.23529411764705882
2016-01-21,0.2857142857142857,0.21428571428571427,0.5
2016-01-22,0.3888888888888889,0.3888888888888889,0.2222222222222222
2016-01-25,0.23809523809523808,0.6190476190476191,0.14285714285714285
2016-01-26,0.3333333333333333,0.3333333333333333,0.3333333333333333
2016-01-27,0.16666666666666666,0.5,0.3333333333333333
2016-01-28,0.3103448275862069,0.4827586206896552,0.20689655172413793
2016-01-29,0.16666666666666666,0.5,0.3333333333333333
2016-02-01,0.2222222222222222,0.5555555555555556,0.2222222222222222
2016-02-02,0.2857142857142857,0.2857142857142857,0.42857142857142855
2016-02-03,0.3125,0.375,0.3125
2016-02-04,0.45454545454545453,0.36363636363636365,0.18181818181818182
2016-02-05,0.47058823529411764,0.4117647058823529,0.11764705882352941
2016-02-11,0.4090909090909091,0.3181818181818182,0.2727272727272727
2016-02-12,0.3076923076923077,0.23076923076923078,0.46153846153846156
2016-02-15,0.4444444444444444,0.3888888888888889,0.16666666666666666
2016-02-16,0.6363636363636364,0.18181818181818182,0.18181818181818182
2016-02-17,0.38461538461538464,0.46153846153846156,0.15384615384615385
2016-02-18,0.45454545454545453,0.45454545454545453,0.09090909090909091
2016-02-19,0.3,0.65,0.05
2016-02-22,0.5714285714285714,0.39285714285714285,0.03571428571428571
2016-02-23,0.45,0.4,0.15
2016-02-24,0.5,0.3888888888888889,0.1111111111111111
2016-02-25,0.3548387096774194,0.5483870967741935,0.0967741935483871
2016-02-26,0.36363636363636365,0.5,0.13636363636363635
2016-02-29,0.36,0.48,0.16
2016-03-02,0.34782608695652173,0.6086956521739131,0.043478260869565216
2016-03-03,0.42857142857142855,0.5,0.07142857142857142
2016-03-04,0.36363636363636365,0.5454545454545454,0.09090909090909091
2016-03-07,0.35294117647058826,0.5294117647058824,0.11764705882352941
2016-03-08,0.38461538461538464,0.5,0.11538461538461539
2016-03-09,0.4444444444444444,0.3333333333333333,0.2222222222222222
2016-03-10,0.5652173913043478,0.2608695652173913,0.17391304347826086
2016-03-11,0.3448275862068966,0.5862068965517241,0.06896551724137931
2016-03-14,0.2916666666666667,0.4583333333333333,0.25
2016-03-15,0.2857142857142857,0.5714285714285714,0.14285714285714285
2016-03-16,0.2857142857142857,0.42857142857142855,0.2857142857142857
2016-03-17,0.3,0.6,0.1
2016-03-18,0.3333333333333333,0.5333333333333333,0.13333333333333333
2016-03-21,0.26666666666666666,0.6666666666666666,0.06666666666666667
2016-03-22,0.3076923076923077,0.23076923076923078,0.46153846153846156
2016-03-23,0.46153846153846156,0.4230769230769231,0.11538461538461539
2016-03-24,0.23529411764705882,0.5882352941176471,0.17647058823529413
2016-03-25,0.4444444444444444,0.2222222222222222,0.3333333333333333
2016-03-28,0.2,0.5333333333333333,0.26666666666666666
2016-03-29,0.058823529411764705,0.8235294117647058,0.11764705882352941
2016-03-30,0.21052631578947367,0.5789473684210527,0.21052631578947367
2016-03-31,0.3,0.5,0.2
2016-04-01,0.14285714285714285,0.42857142857142855,0.42857142857142855
2016-04-04,0.3333333333333333,0.5,0.16666666666666666
2016-04-05,0.375,0.25,0.375
2016-04-06,0.3684210526315789,0.42105263157894735,0.21052631578947367
2016-04-07,0.2727272727272727,0.6818181818181818,0.045454545454545456
2016-04-08,0.18181818181818182,0.6363636363636364,0.18181818181818182
2016-04-11,0.2916666666666667,0.625,0.08333333333333333
2016-04-12,0.25,0.5,0.25
2016-04-14,0.16129032258064516,0.7741935483870968,0.06451612903225806
2016-04-15,0.26666666666666666,0.6666666666666666,0.06666666666666667
2016-04-18,0.35294117647058826,0.47058823529411764,0.17647058823529413
2016-04-19,0.14285714285714285,0.5,0.35714285714285715
2016-04-20,0.3333333333333333,0.3333333333333333,0.3333333333333333
2016-04-21,0.2727272727272727,0.5454545454545454,0.18181818181818182
2016-04-22,0.3333333333333333,0.6,0.06666666666666667
2016-04-25,0.10526315789473684,0.631578947368421,0.2631578947368421
2016-04-26,0.0,0.8181818181818182,0.18181818181818182
2016-04-27,0.45454545454545453,0.45454545454545453,0.09090909090909091
2016-04-28,0.2692307692307692,0.5769230769230769,0.15384615384615385
2016-04-29,0.391304347826087,0.391304347826087,0.21739130434782608
2016-05-02,0.3181818181818182,0.45454545454545453,0.22727272727272727
2016-05-03,0.5,0.3333333333333333,0.16666666666666666
2016-05-04,0.42857142857142855,0.42857142857142855,0.14285714285714285
2016-05-09,0.3103448275862069,0.4827586206896552,0.20689655172413793
2016-05-10,0.42857142857142855,0.5714285714285714,0.0
2016-05-11,0.21428571428571427,0.6428571428571429,0.14285714285714285
2016-05-12,0.14285714285714285,0.7142857142857143,0.14285714285714285
2016-05-13,0.375,0.375,0.25
2016-05-16,0.2777777777777778,0.5555555555555556,0.16666666666666666
2016-05-17,0.2727272727272727,0.6363636363636364,0.09090909090909091
2016-05-18,0.17647058823529413,0.5882352941176471,0.23529411764705882
2016-05-19,0.1875,0.6875,0.125
2016-05-20,0.35294117647058826,0.5294117647058824,0.11764705882352941
2016-05-23,0.23529411764705882,0.5294117647058824,0.23529411764705882
2016-05-24,0.5714285714285714,0.2857142857142857,0.14285714285714285
2016-05-25,0.3333333333333333,0.5555555555555556,0.1111111111111111
2016-05-26,0.2916666666666667,0.4583333333333333,0.25
2016-05-27,0.5333333333333333,0.3333333333333333,0.13333333333333333
2016-05-30,0.23809523809523808,0.6190476190476191,0.14285714285714285
2016-05-31,0.2222222222222222,0.6666666666666666,0.1111111111111111
2016-06-01,0.2857142857142857,0.42857142857142855,0.2857142857142857
2016-06-02,0.2857142857142857,0.5714285714285714,0.14285714285714285
2016-06-03,0.3333333333333333,0.4,0.26666666666666666
2016-06-07,0.45714285714285713,0.3142857142857143,0.22857142857142856
2016-06-08,0.3157894736842105,0.5789473684210527,0.10526315789473684
2016-06-09,0.2857142857142857,0.6190476190476191,0.09523809523809523
2016-06-10,0.125,0.625,0.25
2016-06-13,0.3157894736842105,0.42105263157894735,0.2631578947368421
2016-06-14,0.09090909090909091,0.6363636363636364,0.2727272727272727
2016-06-15,0.3076923076923077,0.38461538461538464,0.3076923076923077
2016-06-16,0.26666666666666666,0.3333333333333333,0.4
2016-06-17,0.2727272727272727,0.45454545454545453,0.2727272727272727
2016-06-20,0.3333333333333333,0.4666666666666667,0.2
2016-06-21,0.4166666666666667,0.5833333333333334,0.0
2016-06-22,0.21052631578947367,0.6842105263157895,0.10526315789473684
2016-06-23,0.7,0.2,0.1
2016-06-24,0.26666666666666666,0.4,0.3333333333333333
2016-06-27,0.28,0.36,0.36
2016-06-28,0.3151515151515151,0.3939393939393939,0.2909090909090909
2016-06-29,0.18181818181818182,0.7272727272727273,0.09090909090909091
2016-06-30,0.14285714285714285,0.8095238095238095,0.047619047619047616
2016-07-01,0.35294117647058826,0.5882352941176471,0.058823529411764705
2016-07-04,0.2631578947368421,0.47368421052631576,0.2631578947368421
2016-07-05,0.23076923076923078,0.6923076923076923,0.07692307692307693
2016-07-06,0.21739130434782608,0.43478260869565216,0.34782608695652173
2016-07-07,0.13043478260869565,0.782608695652174,0.08695652173913043
2016-07-08,0.16666666666666666,0.6666666666666666,0.16666666666666666
2016-07-11,0.09523809523809523,0.5714285714285714,0.3333333333333333
2016-07-12,0.08333333333333333,0.75,0.16666666666666666
2016-07-13,0.2777777777777778,0.6111111111111112,0.1111111111111111
2016-07-14,0.5384615384615384,0.3076923076923077,0.15384615384615385
2016-07-15,0.25,0.65,0.1
2016-07-18,0.4,0.5,0.1
2016-07-19,0.3076923076923077,0.38461538461538464,0.3076923076923077
2016-07-20,0.25,0.4166666666666667,0.3333333333333333
2016-07-21,0.29411764705882354,0.4117647058823529,0.29411764705882354
2016-07-22,0.2,0.45,0.35
2016-07-25,0.21052631578947367,0.47368421052631576,0.3157894736842105
2016-07-26,0.0,0.7,0.3
2016-07-27,0.0,0.7333333333333333,0.26666666666666666
2016-07-28,0.2727272727272727,0.6363636363636364,0.09090909090909091
2016-07-29,0.1,0.8,0.1
2016-08-01,0.2,0.7333333333333333,0.06666666666666667
2016-08-02,0.3333333333333333,0.6,0.06666666666666667
2016-08-03,0.48,0.36,0.16
2016-08-04,0.32,0.52,0.16
2016-08-05,0.4166666666666667,0.3333333333333333,0.25
2016-08-08,0.3333333333333333,0.3888888888888889,0.2777777777777778
2016-08-09,0.13333333333333333,0.5333333333333333,0.3333333333333333
2016-08-10,0.4166666666666667,0.5833333333333334,0.0
2016-08-11,0.18181818181818182,0.5909090909090909,0.22727272727272727
2016-08-12,0.0,0.7857142857142857,0.21428571428571427
2016-08-16,0.3333333333333333,0.43333333333333335,0.23333333333333334
2016-08-17,0.45,0.4,0.15
2016-08-18,0.3181818181818182,0.5454545454545454,0.13636363636363635
2016-08-19,0.2608695652173913,0.6956521739130435,0.043478260869565216
2016-08-22,0.21052631578947367,0.6578947368421053,0.13157894736842105
2016-08-23,0.13043478260869565,0.6521739130434783,0.21739130434782608
2016-08-24,0.24,0.76,0.0
2016-08-25,0.2,0.5,0.3
2016-08-26,0.5714285714285714,0.14285714285714285,0.2857142857142857
2016-08-29,0.26666666666666666,0.36666666666666664,0.36666666666666664
2016-08-30,0.23809523809523808,0.42857142857142855,0.3333333333333333
2016-08-31,0.08333333333333333,0.5833333333333334,0.3333333333333333
2016-09-01,0.16666666666666666,0.3333333333333333,0.5
2016-09-02,0.08695652173913043,0.34782608695652173,0.5652173913043478
2016-09-05,0.15384615384615385,0.1282051282051282,0.717948717948718
2016-09-06,0.3333333333333333,0.25,0.4166666666666667
2016-09-07,0.18181818181818182,0.2727272727272727,0.5454545454545454
2016-09-08,0.25,0.35,0.4
2016-09-09,0.2,0.4,0.4
2016-09-12,0.125,0.1875,0.6875
2016-09-13,0.35555555555555557,0.2222222222222222,0.4222222222222222
2016-09-19,0.3695652173913043,0.34782608695652173,0.2826086956521739
2016-09-20,0.26666666666666666,0.43333333333333335,0.3
2016-09-21,0.35294117647058826,0.4117647058823529,0.23529411764705882
2016-09-22,0.30434782608695654,0.4782608695652174,0.21739130434782608
2016-09-23,0.18181818181818182,0.5909090909090909,0.22727272727272727
2016-09-26,0.21739130434782608,0.34782608695652173,0.43478260869565216
2016-09-27,0.2,0.72,0.08
2016-09-28,0.4166666666666667,0.4166666666666667,0.16666666666666666
2016-09-29,0.35714285714285715,0.5,0.14285714285714285
2016-09-30,0.35,0.5,0.15
2016-10-04,0.28125,0.46875,0.25
2016-10-05,0.3157894736842105,0.5789473684210527,0.10526315789473684
2016-10-06,0.5263157894736842,0.42105263157894735,0.05263157894736842
2016-10-07,0.3333333333333333,0.4666666666666667,0.2
2016-10-10,0.125,0.4583333333333333,0.4166666666666667
2016-10-11,0.05714285714285714,0.08571428571428572,0.8571428571428571
2016-10-12,0.09302325581395349,0.3023255813953488,0.6046511627906976
2016-10-13,0.13333333333333333,0.23333333333333334,0.6333333333333333
2016-10-14,0.20689655172413793,0.06896551724137931,0.7241379310344828
2016-10-17,0.2857142857142857,0.2619047619047619,0.4523809523809524
2016-10-18,0.23076923076923078,0.2692307692307692,0.5
2016-10-19,0.23529411764705882,0.4117647058823529,0.35294117647058826
2016-10-20,0.23529411764705882,0.35294117647058826,0.4117647058823529
2016-10-21,0.2777777777777778,0.3333333333333333,0.3888888888888889
2016-10-24,0.22727272727272727,0.5454545454545454,0.22727272727272727
2016-10-25,0.47368421052631576,0.3157894736842105,0.21052631578947367
2016-10-26,0.4,0.2,0.4
2016-10-27,0.375,0.3125,0.3125
2016-10-28,0.15384615384615385,0.46153846153846156,0.38461538461538464
2016-10-31,0.19047619047619047,0.6190476190476191,0.19047619047619047
2016-11-01,0.25,0.45,0.3
2016-11-02,0.16666666666666666,0.3333333333333333,0.5
2016-11-03,0.3333333333333333,0.3333333333333333,0.3333333333333333
2016-11-04,0.1111111111111111,0.5555555555555556,0.3333333333333333
2016-11-07,0.391304347826087,0.34782608695652173,0.2608695652173913
2016-11-08,0.6,0.4,0.0
2016-11-09,0.38095238095238093,0.19047619047619047,0.42857142857142855
2016-11-10,0.4666666666666667,0.13333333333333333,0.4
2016-11-11,0.2777777777777778,0.6111111111111112,0.1111111111111111
2016-11-14,0.7428571428571429,0.14285714285714285,0.11428571428571428
2016-11-15,0.5357142857142857,0.35714285714285715,0.10714285714285714
